INFO 2018-11-30 20:47:57,231 basehttp 124 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
INFO 2018-11-30 20:47:57,232 basehttp 124 "GET /static/rest_framework/css/default.css HTTP/1.1" 304 0
INFO 2018-11-30 20:47:57,234 basehttp 124 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
INFO 2018-11-30 20:47:57,235 basehttp 124 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2018-11-30 20:47:57,236 basehttp 124 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
INFO 2018-11-30 20:47:57,237 basehttp 124 "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
INFO 2018-11-30 20:48:12,288 views 28 获取的验证码为:773988
INFO 2018-11-30 20:48:12,863 basehttp 124 "GET /sms_codes/18825066006/ HTTP/1.1" 200 5170
WARNING 2018-11-30 20:48:16,145 basehttp 124 "GET /sms_codes/18825066006/ HTTP/1.1" 400 5210
WARNING 2018-11-30 20:48:59,859 basehttp 124 "GET /sms_codes/18825066006/ HTTP/1.1" 400 5210
INFO 2018-11-30 20:49:25,736 views 28 获取的验证码为:541290
INFO 2018-11-30 20:49:26,959 basehttp 124 "GET /sms_codes/18825066006/ HTTP/1.1" 200 5170
INFO 2018-11-30 20:50:49,353 views 28 获取的验证码为:582921
INFO 2018-11-30 20:50:49,981 basehttp 124 "GET /sms_codes/18825066006/ HTTP/1.1" 200 5170
WARNING 2018-11-30 20:54:44,403 base 152 Not Found: /
WARNING 2018-11-30 20:54:44,404 basehttp 124 "GET / HTTP/1.1" 404 2417
WARNING 2018-11-30 20:55:33,245 base 152 Not Found: /
WARNING 2018-11-30 20:55:33,247 basehttp 124 "GET / HTTP/1.1" 404 2417
WARNING 2018-11-30 20:55:43,919 base 152 Not Found: /register.html
WARNING 2018-11-30 20:55:43,920 basehttp 124 "GET /register.html HTTP/1.1" 404 2474
